persona_id,journey_index,step_id,phase,action,dwell_seconds,signals,detected_events,intervention,intervention_accepted
peter,1092,s3_personal_data,Inputs,submit,37.44,dwell,long_dwell,trust_signal,1
peter,1092,s4_initial_price,Product,abandon,87.55,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1093,s1_coverage_scope,Inputs,at_doctor,24.3,dwell,none,none,
peter,1093,s2_for_whom,Inputs,myself,19.08,dwell,none,none,
peter,1093,s3_personal_data,Inputs,submit,19.99,dwell,none,none,
peter,1093,s4_initial_price,Product,select_optimal,62.34,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1093,s5_add_ons,Product,abandon,120.21,dwell,long_dwell,none,
peter,1094,s1_coverage_scope,Inputs,at_doctor,15.07,dwell,none,none,
peter,1094,s2_for_whom,Inputs,myself,15.7,dwell,none,none,
peter,1094,s3_personal_data,Inputs,submit,26.42,dwell,long_dwell,trust_signal,0
peter,1094,s4_initial_price,Product,abandon,79.07,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1095,s1_coverage_scope,Inputs,at_doctor,23.52,dwell,none,none,
peter,1095,s2_for_whom,Inputs,myself,19.27,dwell,none,none,
peter,1095,s3_personal_data,Inputs,submit,27.5,dwell,long_dwell,trust_signal,1
peter,1095,s4_initial_price,Product,abandon,135.84,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1096,s1_coverage_scope,Inputs,at_doctor,13.66,dwell,none,none,
peter,1096,s2_for_whom,Inputs,myself,17.14,dwell,none,none,
peter,1096,s3_personal_data,Inputs,submit,12.47,dwell,none,none,
peter,1096,s4_initial_price,Product,abandon,40.84,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,0
peter,1097,s1_coverage_scope,Inputs,at_doctor,31.14,dwell,long_dwell,none,
peter,1097,s2_for_whom,Inputs,myself,13.39,dwell,none,none,
peter,1097,s3_personal_data,Inputs,submit,23.54,dwell,none,none,
peter,1097,s4_initial_price,Product,select_optimal,61.06,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1097,s5_add_ons,Product,continue,62.41,dwell,long_dwell,none,
peter,1097,s6_health_questions,Inputs,continue,27.91,dwell,long_dwell,trust_signal,1
peter,1097,s7_final_price,Recommendation,abandon,128.99,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
peter,1098,s1_coverage_scope,Inputs,at_doctor,10.34,dwell,none,none,
peter,1098,s2_for_whom,Inputs,myself,35.36,dwell,long_dwell,none,
peter,1098,s3_personal_data,Inputs,abandon,49.88,dwell|inactivity,cancel_intent,trust_signal,0
peter,1099,s1_coverage_scope,Inputs,at_doctor,22.82,dwell,none,none,
peter,1099,s2_for_whom,Inputs,myself,27.98,dwell,long_dwell,none,
peter,1099,s3_personal_data,Inputs,submit,26.74,dwell,long_dwell,trust_signal,1
peter,1099,s4_initial_price,Product,abandon,56.08,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1100,s1_coverage_scope,Inputs,at_doctor,28.46,dwell,long_dwell,none,
peter,1100,s2_for_whom,Inputs,myself,12.43,dwell,none,none,
peter,1100,s3_personal_data,Inputs,submit,27.33,dwell,long_dwell,trust_signal,0
peter,1100,s4_initial_price,Product,abandon,61.21,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1101,s1_coverage_scope,Inputs,at_doctor,28.71,dwell,long_dwell,none,
peter,1101,s2_for_whom,Inputs,myself,18.15,dwell,none,none,
peter,1101,s3_personal_data,Inputs,submit,27.52,dwell,long_dwell,trust_signal,1
peter,1101,s4_initial_price,Product,select_optimal,70.83,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1101,s5_add_ons,Product,abandon,69.33,dwell,long_dwell,none,
peter,1102,s1_coverage_scope,Inputs,at_doctor,31.21,dwell,long_dwell,none,
peter,1102,s2_for_whom,Inputs,myself,24.43,dwell,none,none,
peter,1102,s3_personal_data,Inputs,submit,14.7,dwell,none,none,
peter,1102,s4_initial_price,Product,abandon,80.9,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,0
peter,1103,s1_coverage_scope,Inputs,at_doctor,32.4,dwell,long_dwell,none,
peter,1103,s2_for_whom,Inputs,myself,18.74,dwell,none,none,
peter,1103,s3_personal_data,Inputs,submit,18.46,dwell,none,none,
peter,1103,s4_initial_price,Product,select_optimal,84.93,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1103,s5_add_ons,Product,abandon,54.02,dwell,long_dwell,none,
peter,1104,s1_coverage_scope,Inputs,at_doctor,27.64,dwell,long_dwell,none,
peter,1104,s2_for_whom,Inputs,myself,15.45,dwell,none,none,
peter,1104,s3_personal_data,Inputs,submit,39.39,dwell,long_dwell,trust_signal,1
peter,1104,s4_initial_price,Product,abandon,90.18,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1105,s1_coverage_scope,Inputs,at_doctor,11.46,dwell,none,none,
peter,1105,s2_for_whom,Inputs,myself,29.7,dwell,long_dwell,none,
peter,1105,s3_personal_data,Inputs,submit,35.63,dwell,long_dwell,trust_signal,1
peter,1105,s4_initial_price,Product,select_optimal,42.08,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,0
peter,1105,s5_add_ons,Product,continue,124.67,dwell,long_dwell,none,
peter,1105,s6_health_questions,Inputs,abandon,50.26,dwell|inactivity,long_dwell|cancel_intent,none,
peter,1106,s1_coverage_scope,Inputs,at_doctor,29.09,dwell,long_dwell,none,
peter,1106,s2_for_whom,Inputs,myself,17.4,dwell,none,none,
peter,1106,s3_personal_data,Inputs,submit,13.93,dwell,none,none,
peter,1106,s4_initial_price,Product,abandon,134.0,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,0
peter,1107,s1_coverage_scope,Inputs,at_doctor,11.26,dwell,none,none,
peter,1107,s2_for_whom,Inputs,myself,21.78,dwell,none,none,
peter,1107,s3_personal_data,Inputs,submit,16.23,dwell,none,none,
peter,1107,s4_initial_price,Product,abandon,91.07,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1108,s1_coverage_scope,Inputs,at_doctor,18.09,dwell,none,none,
peter,1108,s2_for_whom,Inputs,myself,30.22,dwell,long_dwell,none,
peter,1108,s3_personal_data,Inputs,submit,9.65,dwell,none,none,
peter,1108,s4_initial_price,Product,abandon,89.39,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1109,s1_coverage_scope,Inputs,at_doctor,23.66,dwell,none,none,
peter,1109,s2_for_whom,Inputs,myself,19.78,dwell,none,none,
peter,1109,s3_personal_data,Inputs,submit,27.56,dwell,long_dwell,trust_signal,1
peter,1109,s4_initial_price,Product,select_optimal,45.26,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1109,s5_add_ons,Product,continue,101.46,dwell,long_dwell,none,
peter,1109,s6_health_questions,Inputs,continue,34.79,dwell,long_dwell,none,
peter,1109,s7_final_price,Recommendation,abandon,31.11,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,0
peter,1110,s1_coverage_scope,Inputs,at_doctor,32.58,dwell,long_dwell,none,
peter,1110,s2_for_whom,Inputs,myself,37.77,dwell,long_dwell,none,
peter,1110,s3_personal_data,Inputs,submit,24.4,dwell,none,none,
peter,1110,s4_initial_price,Product,select_optimal,81.62,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1110,s5_add_ons,Product,continue,70.68,dwell,long_dwell,none,
peter,1110,s6_health_questions,Inputs,continue,21.94,dwell,none,none,
peter,1110,s7_final_price,Recommendation,confirm,116.17,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,1
peter,1110,s8_confirm,Closing,confirm,14.16,dwell,none,none,
peter,1111,s1_coverage_scope,Inputs,at_doctor,25.97,dwell,long_dwell,none,
peter,1111,s2_for_whom,Inputs,myself,26.82,dwell,long_dwell,none,
peter,1111,s3_personal_data,Inputs,abandon,51.45,dwell|inactivity,cancel_intent,trust_signal,1
peter,1112,s1_coverage_scope,Inputs,at_doctor,7.29,dwell,none,none,
peter,1112,s2_for_whom,Inputs,myself,21.14,dwell,none,none,
peter,1112,s3_personal_data,Inputs,submit,18.99,dwell,none,none,
peter,1112,s4_initial_price,Product,abandon,132.32,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1113,s1_coverage_scope,Inputs,at_doctor,17.09,dwell,none,none,
peter,1113,s2_for_whom,Inputs,myself,26.88,dwell,long_dwell,none,
peter,1113,s3_personal_data,Inputs,submit,2.0,dwell,none,none,
peter,1113,s4_initial_price,Product,abandon,78.47,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1114,s1_coverage_scope,Inputs,at_doctor,14.42,dwell,none,none,
peter,1114,s2_for_whom,Inputs,myself,27.76,dwell,long_dwell,none,
peter,1114,s3_personal_data,Inputs,submit,30.45,dwell,long_dwell,trust_signal,1
peter,1114,s4_initial_price,Product,abandon,140.68,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1115,s1_coverage_scope,Inputs,at_doctor,17.43,dwell,none,none,
peter,1115,s2_for_whom,Inputs,myself,15.62,dwell,none,none,
peter,1115,s3_personal_data,Inputs,submit,20.97,dwell,none,none,
peter,1115,s4_initial_price,Product,select_optimal,35.87,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,0
peter,1115,s5_add_ons,Product,continue,43.1,dwell,long_dwell,none,
peter,1115,s6_health_questions,Inputs,continue,28.15,dwell,long_dwell,trust_signal,1
peter,1115,s7_final_price,Recommendation,confirm,160.75,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
peter,1115,s8_confirm,Closing,confirm,5.83,dwell,none,none,
peter,1116,s1_coverage_scope,Inputs,at_doctor,17.77,dwell,none,none,
peter,1116,s2_for_whom,Inputs,myself,36.86,dwell,long_dwell,none,
peter,1116,s3_personal_data,Inputs,submit,19.51,dwell,none,none,
peter,1116,s4_initial_price,Product,select_optimal,55.89,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,0
peter,1116,s5_add_ons,Product,continue,96.87,dwell,long_dwell,none,
peter,1116,s6_health_questions,Inputs,continue,4.39,dwell,none,none,
peter,1116,s7_final_price,Recommendation,confirm,86.78,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
peter,1116,s8_confirm,Closing,confirm,19.18,dwell,none,none,
peter,1117,s1_coverage_scope,Inputs,at_doctor,12.42,dwell,none,none,
peter,1117,s2_for_whom,Inputs,myself,17.09,dwell,none,none,
peter,1117,s3_personal_data,Inputs,submit,16.68,dwell,none,none,
peter,1117,s4_initial_price,Product,abandon,51.58,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1118,s1_coverage_scope,Inputs,at_doctor,22.76,dwell,none,none,
peter,1118,s2_for_whom,Inputs,myself,25.73,dwell,long_dwell,none,
peter,1118,s3_personal_data,Inputs,submit,26.6,dwell,long_dwell,trust_signal,1
peter,1118,s4_initial_price,Product,abandon,72.64,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1119,s1_coverage_scope,Inputs,at_doctor,12.34,dwell,none,none,
peter,1119,s2_for_whom,Inputs,myself,7.8,dwell,none,none,
peter,1119,s3_personal_data,Inputs,submit,17.19,dwell,none,none,
peter,1119,s4_initial_price,Product,select_optimal,18.81,dwell|price_hover,none,none,
peter,1119,s5_add_ons,Product,continue,131.85,dwell,long_dwell,simplified_explanation,1
peter,1119,s6_health_questions,Inputs,continue,28.94,dwell,long_dwell,trust_signal,0
peter,1119,s7_final_price,Recommendation,abandon,89.96,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
peter,1120,s1_coverage_scope,Inputs,at_doctor,21.41,dwell,none,none,
peter,1120,s2_for_whom,Inputs,myself,11.98,dwell,none,none,
peter,1120,s3_personal_data,Inputs,submit,17.04,dwell,none,none,
peter,1120,s4_initial_price,Product,select_optimal,96.98,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1120,s5_add_ons,Product,continue,103.18,dwell,long_dwell,none,
peter,1120,s6_health_questions,Inputs,abandon,35.38,dwell|inactivity,cancel_intent,trust_signal,1
peter,1121,s1_coverage_scope,Inputs,at_doctor,22.18,dwell,none,none,
peter,1121,s2_for_whom,Inputs,myself,36.49,dwell,long_dwell,none,
peter,1121,s3_personal_data,Inputs,submit,18.53,dwell,none,none,
peter,1121,s4_initial_price,Product,select_optimal,83.91,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,1
peter,1121,s5_add_ons,Product,abandon,59.3,dwell,long_dwell,simplified_explanation,1
peter,1122,s1_coverage_scope,Inputs,at_doctor,17.63,dwell,none,none,
peter,1122,s2_for_whom,Inputs,myself,35.71,dwell,long_dwell,none,
peter,1122,s3_personal_data,Inputs,submit,31.2,dwell,long_dwell,trust_signal,1
peter,1122,s4_initial_price,Product,select_optimal,18.34,dwell|price_hover,none,none,
peter,1122,s5_add_ons,Product,continue,34.61,dwell,long_dwell,simplified_explanation,1
peter,1122,s6_health_questions,Inputs,continue,24.11,dwell,none,none,
peter,1122,s7_final_price,Recommendation,abandon,65.12,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
peter,1123,s1_coverage_scope,Inputs,at_doctor,26.2,dwell,long_dwell,none,
peter,1123,s2_for_whom,Inputs,myself,19.57,dwell,none,none,
peter,1123,s3_personal_data,Inputs,abandon,35.81,dwell|inactivity,cancel_intent,trust_signal,0
peter,1124,s1_coverage_scope,Inputs,at_doctor,26.63,dwell,long_dwell,none,
peter,1124,s2_for_whom,Inputs,myself,6.89,dwell,none,none,
peter,1124,s3_personal_data,Inputs,submit,19.35,dwell,none,none,
peter,1124,s4_initial_price,Product,abandon,57.39,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1125,s1_coverage_scope,Inputs,at_doctor,22.56,dwell,none,none,
peter,1125,s2_for_whom,Inputs,myself,32.1,dwell,long_dwell,none,
peter,1125,s3_personal_data,Inputs,submit,21.66,dwell,none,none,
peter,1125,s4_initial_price,Product,abandon,51.09,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1126,s1_coverage_scope,Inputs,at_doctor,34.49,dwell,long_dwell,none,
peter,1126,s2_for_whom,Inputs,myself,11.62,dwell,none,none,
peter,1126,s3_personal_data,Inputs,submit,13.62,dwell,none,none,
peter,1126,s4_initial_price,Product,select_optimal,129.37,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1126,s5_add_ons,Product,continue,79.57,dwell,long_dwell,none,
peter,1126,s6_health_questions,Inputs,continue,13.54,dwell,none,none,
peter,1126,s7_final_price,Recommendation,abandon,152.41,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
peter,1127,s1_coverage_scope,Inputs,at_doctor,28.5,dwell,long_dwell,none,
peter,1127,s2_for_whom,Inputs,myself,8.41,dwell,none,none,
peter,1127,s3_personal_data,Inputs,submit,24.6,dwell,none,none,
peter,1127,s4_initial_price,Product,abandon,89.45,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1128,s1_coverage_scope,Inputs,at_doctor,24.31,dwell,none,none,
peter,1128,s2_for_whom,Inputs,myself,40.01,dwell,long_dwell,none,
peter,1128,s3_personal_data,Inputs,submit,21.87,dwell,none,none,
peter,1128,s4_initial_price,Product,abandon,96.23,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1129,s1_coverage_scope,Inputs,at_doctor,21.37,dwell,none,none,
peter,1129,s2_for_whom,Inputs,myself,21.04,dwell,none,none,
peter,1129,s3_personal_data,Inputs,submit,4.93,dwell,none,none,
peter,1129,s4_initial_price,Product,select_optimal,45.97,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,0
peter,1129,s5_add_ons,Product,continue,103.59,dwell,long_dwell,none,
peter,1129,s6_health_questions,Inputs,continue,28.32,dwell,long_dwell,trust_signal,1
peter,1129,s7_final_price,Recommendation,confirm,77.82,dwell|price_hover,long_dwell|price_fixation,none,
peter,1129,s8_confirm,Closing,confirm,17.66,dwell,none,none,
peter,1130,s1_coverage_scope,Inputs,at_doctor,19.34,dwell,none,none,
peter,1130,s2_for_whom,Inputs,myself,21.97,dwell,none,none,
peter,1130,s3_personal_data,Inputs,submit,30.63,dwell,long_dwell,trust_signal,1
peter,1130,s4_initial_price,Product,back,47.9,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,0
peter,1130,s4_initial_price,Product,abandon,124.94,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1131,s1_coverage_scope,Inputs,at_doctor,24.73,dwell,none,none,
peter,1131,s2_for_whom,Inputs,myself,22.74,dwell,none,none,
peter,1131,s3_personal_data,Inputs,submit,13.75,dwell,none,none,
peter,1131,s4_initial_price,Product,select_optimal,58.96,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1131,s5_add_ons,Product,continue,108.95,dwell,long_dwell,none,
peter,1131,s6_health_questions,Inputs,continue,22.29,dwell,none,none,
peter,1131,s7_final_price,Recommendation,confirm,54.45,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,1
peter,1131,s8_confirm,Closing,confirm,27.87,dwell,long_dwell,none,
peter,1132,s1_coverage_scope,Inputs,at_doctor,16.81,dwell,none,none,
peter,1132,s2_for_whom,Inputs,myself,20.58,dwell,none,none,
peter,1132,s3_personal_data,Inputs,submit,23.09,dwell,none,none,
peter,1132,s4_initial_price,Product,abandon,82.05,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1133,s1_coverage_scope,Inputs,at_doctor,13.07,dwell,none,none,
peter,1133,s2_for_whom,Inputs,myself,32.31,dwell,long_dwell,none,
peter,1133,s3_personal_data,Inputs,submit,34.66,dwell,long_dwell,trust_signal,1
peter,1133,s4_initial_price,Product,select_optimal,65.49,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1133,s5_add_ons,Product,continue,81.4,dwell,long_dwell,none,
peter,1133,s6_health_questions,Inputs,continue,10.69,dwell,none,none,
peter,1133,s7_final_price,Recommendation,confirm,53.23,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,1
peter,1133,s8_confirm,Closing,confirm,22.57,dwell,none,none,
peter,1134,s1_coverage_scope,Inputs,at_doctor,20.1,dwell,none,none,
peter,1134,s2_for_whom,Inputs,myself,25.94,dwell,long_dwell,none,
peter,1134,s3_personal_data,Inputs,submit,22.66,dwell,none,none,
peter,1134,s4_initial_price,Product,abandon,96.74,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1135,s1_coverage_scope,Inputs,at_doctor,14.99,dwell,none,none,
peter,1135,s2_for_whom,Inputs,myself,35.68,dwell,long_dwell,none,
peter,1135,s3_personal_data,Inputs,submit,23.35,dwell,none,none,
peter,1135,s4_initial_price,Product,abandon,44.95,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1136,s1_coverage_scope,Inputs,at_doctor,20.0,dwell,none,none,
peter,1136,s2_for_whom,Inputs,myself,10.39,dwell,none,none,
peter,1136,s3_personal_data,Inputs,submit,23.53,dwell,none,none,
peter,1136,s4_initial_price,Product,select_optimal,88.49,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1136,s5_add_ons,Product,continue,95.84,dwell,long_dwell,none,
peter,1136,s6_health_questions,Inputs,abandon,43.66,dwell|inactivity,cancel_intent,trust_signal,1
peter,1137,s1_coverage_scope,Inputs,at_doctor,15.01,dwell,none,none,
peter,1137,s2_for_whom,Inputs,myself,16.37,dwell,none,none,
peter,1137,s3_personal_data,Inputs,submit,21.51,dwell,none,none,
peter,1137,s4_initial_price,Product,abandon,93.78,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1138,s1_coverage_scope,Inputs,at_doctor,31.62,dwell,long_dwell,none,
peter,1138,s2_for_whom,Inputs,myself,17.17,dwell,none,none,
peter,1138,s3_personal_data,Inputs,submit,29.28,dwell,long_dwell,trust_signal,1
peter,1138,s4_initial_price,Product,abandon,89.01,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,0
peter,1139,s1_coverage_scope,Inputs,at_doctor,36.56,dwell,long_dwell,none,
peter,1139,s2_for_whom,Inputs,myself,28.27,dwell,long_dwell,none,
peter,1139,s3_personal_data,Inputs,submit,20.02,dwell,none,none,
peter,1139,s4_initial_price,Product,select_optimal,34.93,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,1
peter,1139,s5_add_ons,Product,continue,69.23,dwell,long_dwell,simplified_explanation,0
peter,1139,s6_health_questions,Inputs,continue,15.73,dwell,none,none,
peter,1139,s7_final_price,Recommendation,abandon,118.28,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
peter,1140,s1_coverage_scope,Inputs,at_doctor,32.64,dwell,long_dwell,none,
peter,1140,s2_for_whom,Inputs,other_persons,7.47,dwell|path_oos,oos_path,advisor_route,
peter,1141,s1_coverage_scope,Inputs,at_doctor,22.2,dwell,none,none,
peter,1141,s2_for_whom,Inputs,myself,23.02,dwell,none,none,
peter,1141,s3_personal_data,Inputs,submit,20.39,dwell,none,none,
peter,1141,s4_initial_price,Product,select_optimal,110.71,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1141,s5_add_ons,Product,continue,69.16,dwell,long_dwell,none,
peter,1141,s6_health_questions,Inputs,continue,14.18,dwell,none,none,
peter,1141,s7_final_price,Recommendation,abandon,117.16,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,0
peter,1142,s1_coverage_scope,Inputs,at_doctor,28.85,dwell,long_dwell,none,
peter,1142,s2_for_whom,Inputs,myself,11.46,dwell,none,none,
peter,1142,s3_personal_data,Inputs,submit,4.82,dwell,none,none,
peter,1142,s4_initial_price,Product,abandon,134.94,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1143,s1_coverage_scope,Inputs,at_doctor,42.43,dwell,long_dwell,none,
peter,1143,s2_for_whom,Inputs,myself,29.84,dwell,long_dwell,none,
peter,1143,s3_personal_data,Inputs,submit,21.2,dwell,none,none,
peter,1143,s4_initial_price,Product,select_optimal,127.33,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1143,s5_add_ons,Product,continue,84.95,dwell,long_dwell,none,
peter,1143,s6_health_questions,Inputs,continue,18.91,dwell,none,none,
peter,1143,s7_final_price,Recommendation,abandon,88.47,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
peter,1144,s1_coverage_scope,Inputs,at_doctor,20.69,dwell,none,none,
peter,1144,s2_for_whom,Inputs,myself,25.85,dwell,long_dwell,none,
peter,1144,s3_personal_data,Inputs,submit,20.53,dwell,none,none,
peter,1144,s4_initial_price,Product,abandon,82.93,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,0
peter,1145,s1_coverage_scope,Inputs,at_doctor,29.95,dwell,long_dwell,none,
peter,1145,s2_for_whom,Inputs,myself,29.96,dwell,long_dwell,none,
peter,1145,s3_personal_data,Inputs,submit,13.57,dwell,none,none,
peter,1145,s4_initial_price,Product,abandon,134.76,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1146,s1_coverage_scope,Inputs,at_doctor,11.52,dwell,none,none,
peter,1146,s2_for_whom,Inputs,myself,17.97,dwell,none,none,
peter,1146,s3_personal_data,Inputs,submit,16.74,dwell,none,none,
peter,1146,s4_initial_price,Product,select_optimal,65.97,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1146,s5_add_ons,Product,continue,73.22,dwell,long_dwell,none,
peter,1146,s6_health_questions,Inputs,continue,40.46,dwell,long_dwell,trust_signal,1
peter,1146,s7_final_price,Recommendation,abandon,62.48,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent,price_gap_transparency,1
peter,1147,s1_coverage_scope,Inputs,at_doctor,34.95,dwell,long_dwell,none,
peter,1147,s2_for_whom,Inputs,myself,19.08,dwell,none,none,
peter,1147,s3_personal_data,Inputs,submit,22.21,dwell,none,none,
peter,1147,s4_initial_price,Product,abandon,81.61,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,1
peter,1148,s1_coverage_scope,Inputs,at_doctor,23.95,dwell,none,none,
peter,1148,s2_for_whom,Inputs,myself,10.11,dwell,none,none,
peter,1148,s3_personal_data,Inputs,submit,18.13,dwell,none,none,
peter,1148,s4_initial_price,Product,abandon,30.67,dwell|price_hover|cancel_hover,cancel_intent,simplified_explanation,1
peter,1149,s1_coverage_scope,Inputs,at_doctor,18.81,dwell,none,none,
peter,1149,s2_for_whom,Inputs,myself,6.59,dwell,none,none,
peter,1149,s3_personal_data,Inputs,submit,18.19,dwell,none,none,
peter,1149,s4_initial_price,Product,abandon,40.37,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,0
peter,1150,s1_coverage_scope,Inputs,at_doctor,26.71,dwell,long_dwell,none,
peter,1150,s2_for_whom,Inputs,myself,19.12,dwell,none,none,
peter,1150,s3_personal_data,Inputs,submit,26.47,dwell,long_dwell,trust_signal,1
peter,1150,s4_initial_price,Product,abandon,53.11,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,simplified_explanation,0
peter,1151,s1_coverage_scope,Inputs,at_doctor,9.21,dwell,none,none,
peter,1151,s2_for_whom,Inputs,myself,27.47,dwell,long_dwell,none,
peter,1151,s3_personal_data,Inputs,abandon,56.07,dwell|inactivity,long_dwell|cancel_intent,trust_signal,0
peter,1152,s1_coverage_scope,Inputs,at_doctor,8.59,dwell,none,none,
peter,1152,s2_for_whom,Inputs,myself,9.05,dwell,none,none,
peter,1152,s3_personal_data,Inputs,submit,33.13,dwell,long_dwell,trust_signal,0
peter,1152,s4_initial_price,Product,select_optimal,84.73,dwell|price_hover,long_dwell|price_fixation,simplified_explanation,1
peter,1152,s5_add_ons,Product,continue,51.52,dwell,long_dwell,none,
peter,1152,s6_health_questions,Inputs,continue,9.62,dwell,none,none,
peter,1152,s7_final_price,Recommendation,confirm,74.31,dwell|price_hover,long_dwell|price_fixation,none,
peter,1152,s8_confirm,Closing,confirm,19.3,dwell,none,none,
