persona_id,converted,advisor_routed,abandoned,terminal_step,interventions_shown,interventions_accepted,steps_visited,initial_price_eur,final_price_eur,price_delta_eur,outcome_reason
judith,1,0,0,converted,0,0,8,68.14,74.06,5.92,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,0,7,68.14,69.11,0.97,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,71.92,3.78,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.16,8.02,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,2,68.14,77.72,9.58,Out-of-scope selection routed to advisor and excluded from conversion.
judith,1,0,0,converted,1,1,8,68.14,78.11,9.97,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,0,0,8,68.14,68.82,0.68,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,0,0,5,68.14,75.26,7.12,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,76.68,8.54,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,69.18,1.04,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,73.91,5.77,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,0,4,68.14,69.3,1.16,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.13,1.99,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,75.56,7.42,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,72.81,4.67,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,6,68.14,71.25,3.11,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,71.84,3.7,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.75,1.61,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,3,68.14,71.41,3.27,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.1,8.96,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,71.56,3.42,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,76.1,7.96,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,76.52,8.38,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,70.89,2.75,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,8,68.14,69.86,1.72,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,74.76,6.62,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,76.51,8.37,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.5,4.36,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.97,8.83,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.9,8.76,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,72.77,4.63,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.52,4.38,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,73.29,5.15,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,2,68.14,72.63,4.49,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,4,68.14,71.75,3.61,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,76.89,8.75,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,69.59,1.45,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.19,10.05,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.16,10.02,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,71.93,3.79,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,68.37,0.23,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.2,9.06,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,76.6,8.46,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.12,3.98,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.08,9.94,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.74,5.6,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,72.15,4.01,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,70.22,2.08,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,72.31,4.17,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,72.04,3.9,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.92,2.78,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.1,6.96,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,69.6,1.46,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,1,1,8,68.14,77.13,8.99,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,69.44,1.3,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.12,7.98,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,73.88,5.74,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,70.95,2.81,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,73.12,4.98,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,77.21,9.07,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,73.92,5.78,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,1,68.14,73.87,5.73,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,4,68.14,72.6,4.46,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.36,4.22,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,68.29,0.15,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,73.97,5.83,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,3,68.14,74.62,6.48,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,2,68.14,75.09,6.95,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,4,68.14,70.33,2.19,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,3,68.14,71.36,3.22,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,1,68.14,74.72,6.58,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,4,68.14,74.66,6.52,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,3,68.14,76.28,8.14,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.57,1.43,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.21,6.07,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,71.29,3.15,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.79,4.65,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.54,8.4,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,70.87,2.73,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.89,9.75,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,73.49,5.35,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.23,10.09,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.79,7.65,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.09,0.95,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,73.81,5.67,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,74.07,5.93,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,68.17,0.03,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,75.22,7.08,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,70.98,2.84,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,75.34,7.2,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,78.1,9.96,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.42,5.28,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.41,7.27,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,75.84,7.7,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,70.98,2.84,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,71.1,2.96,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,77.52,9.38,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,73.61,5.47,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,78.24,10.1,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.55,1.41,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,73.03,4.89,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,68.83,0.69,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,0,0,8,68.14,69.35,1.21,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,0,4,68.14,77.74,9.6,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.13,4.99,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,68.17,0.03,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,71.84,3.7,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.47,2.33,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.83,1.69,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.46,5.32,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.99,9.85,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.75,9.61,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,68.89,0.75,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,73.94,5.8,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,74.14,6.0,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,73.47,5.33,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,0,0,5,68.14,69.57,1.43,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,70.96,2.82,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,76.24,8.1,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.49,7.35,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,7,68.14,70.65,2.51,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,72.71,4.57,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,75.32,7.18,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,68.21,0.07,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.85,2.71,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.29,9.15,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.25,2.11,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,68.57,0.43,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,77.85,9.71,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.01,7.87,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,68.35,0.21,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.16,4.02,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,69.77,1.63,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.79,2.65,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,71.03,2.89,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,5,68.14,71.79,3.65,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.14,7.0,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,71.2,3.06,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,2,2,8,68.14,71.22,3.08,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,7,68.14,71.99,3.85,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.36,5.22,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,70.17,2.03,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,7,68.14,75.94,7.8,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,78.25,10.11,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,70.42,2.28,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,70.71,2.57,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.84,2.7,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,6,68.14,72.48,4.34,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,74.07,5.93,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,7,68.14,70.23,2.09,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,68.39,0.25,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,78.3,10.16,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,73.9,5.76,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,69.5,1.36,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,74.18,6.04,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,75.54,7.4,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,7,68.14,74.51,6.37,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.33,5.19,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,77.07,8.93,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,68.75,0.61,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,74.61,6.47,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,69.34,1.2,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.05,8.91,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.49,6.35,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,69.48,1.34,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,74.18,6.04,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,76.33,8.19,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,69.54,1.4,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,74.38,6.24,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,71.37,3.23,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.82,2.68,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,71.37,3.23,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,76.51,8.37,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,68.98,0.84,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,70.14,2.0,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.35,8.21,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,71.31,3.17,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,73.61,5.47,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.21,5.07,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,70.13,1.99,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,0,0,5,68.14,74.72,6.58,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,71.91,3.77,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,0,4,68.14,72.87,4.73,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,2,68.14,76.22,8.08,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,7,68.14,71.08,2.94,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,73.17,5.03,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,77.16,9.02,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,75.79,7.65,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,5,68.14,75.08,6.94,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,76.86,8.72,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,71.1,2.96,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,0,0,8,68.14,68.62,0.48,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,74.97,6.83,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,68.37,0.23,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,71.44,3.3,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.29,8.15,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,73.2,5.06,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,5,68.14,75.35,7.21,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,1,7,68.14,68.66,0.52,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,3,68.14,75.86,7.72,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,73.9,5.76,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,0,0,3,68.14,75.12,6.98,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,77.14,9.0,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,68.23,0.09,Persona abandoned before online purchase completion.
judith,1,0,0,converted,2,2,8,68.14,71.49,3.35,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,70.04,1.9,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,76.73,8.59,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,5,68.14,70.57,2.43,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,75.84,7.7,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,78.19,10.05,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,7,68.14,68.76,0.62,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,75.49,7.35,Online purchase completed for an in-scope Start/Optimal tariff.
judith,1,0,0,converted,2,2,8,68.14,78.02,9.88,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,0,0,5,68.14,72.41,4.27,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,75.97,7.83,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.89,9.75,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.6,1.46,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,68.37,0.23,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.88,1.74,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,6,68.14,69.75,1.61,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,68.32,0.18,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,69.4,1.26,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.28,6.14,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,74.81,6.67,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,75.37,7.23,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,71.5,3.36,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,68.84,0.7,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,7,68.14,75.46,7.32,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,74.24,6.1,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,71.56,3.42,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.79,8.65,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,68.61,0.47,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,74.98,6.84,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.02,8.88,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.93,4.79,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,71.45,3.31,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,73.17,5.03,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,68.3,0.16,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,71.05,2.91,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,68.41,0.27,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,70.62,2.48,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,7,68.14,76.63,8.49,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.9,8.76,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,0,4,68.14,72.81,4.67,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,68.78,0.64,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,73.78,5.64,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,5,68.14,68.97,0.83,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,72.18,4.04,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,4,68.14,72.05,3.91,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.49,9.35,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,72.1,3.96,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,70.1,1.96,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,2,2,7,68.14,72.39,4.25,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,76.05,7.91,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,3,68.14,70.34,2.2,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.27,9.13,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,3,68.14,75.15,7.01,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,75.62,7.48,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,2,2,7,68.14,72.69,4.55,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.92,9.78,Persona abandoned before online purchase completion.
judith,0,1,0,advisor_routed,0,0,1,68.14,73.7,5.56,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,7,68.14,75.85,7.71,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,70.56,2.42,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,7,68.14,74.78,6.64,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,70.21,2.07,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,76.29,8.15,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,71.24,3.1,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,1,0,advisor_routed,0,0,1,68.14,68.4,0.26,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,1,0,advisor_routed,0,0,1,68.14,68.55,0.41,Out-of-scope selection routed to advisor and excluded from conversion.
judith,0,0,1,abandoned,1,1,5,68.14,72.12,3.98,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.0,0.86,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,7,68.14,73.69,5.55,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,77.73,9.59,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,4,68.14,69.11,0.97,Persona abandoned before online purchase completion.
judith,1,0,0,converted,0,0,8,68.14,76.13,7.99,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,1,7,68.14,78.01,9.87,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,3,68.14,75.24,7.1,Persona abandoned before online purchase completion.
judith,1,0,0,converted,1,1,8,68.14,73.35,5.21,Online purchase completed for an in-scope Start/Optimal tariff.
judith,0,0,1,abandoned,1,0,4,68.14,71.32,3.18,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,1,1,6,68.14,73.09,4.95,Persona abandoned before online purchase completion.
judith,0,0,1,abandoned,0,0,3,68.14,77.29,9.15,Persona abandoned before online purchase completion.
